pair_a,pair_b,bbox_overlap_candidate,exact_overlap_volume_mm3,minimum_distance_mm,clearance_threshold_mm,audit_status,notes
category_B_classified_tube_02_yellow100,left_original_y_slider_mounting_datum_v1_7,no,,863.519542,5.0,ok,
category_B_classified_tube_02_yellow100,right_original_y_slider_mounting_datum_v1_7,no,,162.188162,5.0,ok,
category_B_classified_tube_02_yellow100,left_slider_binding_assembly_v1_7,no,,734.864348,5.0,ok,
category_B_classified_tube_02_yellow100,right_slider_binding_assembly_v1_7,no,,137.264744,5.0,ok,
category_B_classified_tube_03_yellow100,left_original_y_slider_mounting_datum_v1_7,no,,915.734678,5.0,ok,
category_B_classified_tube_03_yellow100,right_original_y_slider_mounting_datum_v1_7,no,,106.550458,5.0,ok,
category_B_classified_tube_03_yellow100,left_slider_binding_assembly_v1_7,no,,785.584629,5.0,ok,
category_B_classified_tube_03_yellow100,right_slider_binding_assembly_v1_7,no,,108.900000,5.0,ok,
category_C_classified_tube_01_blue75,left_original_y_slider_mounting_datum_v1_7,no,,589.000000,5.0,ok,
category_C_classified_tube_01_blue75,right_original_y_slider_mounting_datum_v1_7,no,,374.000000,5.0,ok,
category_C_classified_tube_01_blue75,left_slider_binding_assembly_v1_7,no,,456.000000,5.0,ok,
category_C_classified_tube_01_blue75,right_slider_binding_assembly_v1_7,no,,276.000000,5.0,ok,
category_C_classified_tube_02_blue75,left_original_y_slider_mounting_datum_v1_7,no,,645.000000,5.0,ok,
category_C_classified_tube_02_blue75,right_original_y_slider_mounting_datum_v1_7,no,,318.000000,5.0,ok,
category_C_classified_tube_02_blue75,left_slider_binding_assembly_v1_7,no,,512.000000,5.0,ok,
category_C_classified_tube_02_blue75,right_slider_binding_assembly_v1_7,no,,220.000000,5.0,ok,
category_C_classified_tube_03_blue75,left_original_y_slider_mounting_datum_v1_7,no,,701.086300,5.0,ok,
category_C_classified_tube_03_blue75,right_original_y_slider_mounting_datum_v1_7,no,,262.230814,5.0,ok,
category_C_classified_tube_03_blue75,left_slider_binding_assembly_v1_7,no,,568.636624,5.0,ok,
category_C_classified_tube_03_blue75,right_slider_binding_assembly_v1_7,no,,166.191486,5.0,ok,
category_D_classified_tube_01_red75,left_original_y_slider_mounting_datum_v1_7,no,,799.000000,5.0,ok,
category_D_classified_tube_01_red75,right_original_y_slider_mounting_datum_v1_7,no,,164.000000,5.0,ok,
category_D_classified_tube_01_red75,left_slider_binding_assembly_v1_7,no,,666.000000,5.0,ok,
category_D_classified_tube_01_red75,right_slider_binding_assembly_v1_7,no,,66.000000,5.0,ok,
category_D_classified_tube_02_red75,left_original_y_slider_mounting_datum_v1_7,no,,855.000000,5.0,ok,
category_D_classified_tube_02_red75,right_original_y_slider_mounting_datum_v1_7,no,,108.000000,5.0,ok,
category_D_classified_tube_02_red75,left_slider_binding_assembly_v1_7,no,,722.000000,5.0,ok,
category_D_classified_tube_02_red75,right_slider_binding_assembly_v1_7,no,,10.000000,5.0,ok,
category_D_classified_tube_03_red75,left_original_y_slider_mounting_datum_v1_7,no,,911.066408,5.0,ok,
category_D_classified_tube_03_red75,right_original_y_slider_mounting_datum_v1_7,no,,53.150729,5.0,ok,
category_D_classified_tube_03_red75,left_slider_binding_assembly_v1_7,no,,778.464906,5.0,ok,
category_D_classified_tube_03_red75,right_slider_binding_assembly_v1_7,no,,26.900000,5.0,ok,
enclosure_bottom_rear_rail,left_original_y_slider_mounting_datum_v1_7,no,,377.530131,5.0,ok,
enclosure_bottom_rear_rail,right_original_y_slider_mounting_datum_v1_7,no,,377.530131,5.0,ok,
enclosure_bottom_rear_rail,left_slider_binding_assembly_v1_7,no,,401.081999,5.0,ok,
enclosure_bottom_rear_rail,right_slider_binding_assembly_v1_7,no,,401.081999,5.0,ok,
enclosure_bottom_left_rail,left_original_y_slider_mounting_datum_v1_7,no,,27.586228,5.0,ok,
enclosure_bottom_left_rail,right_original_y_slider_mounting_datum_v1_7,no,,1054.189736,5.0,ok,
enclosure_bottom_left_rail,left_slider_binding_assembly_v1_7,no,,82.172745,5.0,ok,
enclosure_bottom_left_rail,right_slider_binding_assembly_v1_7,no,,959.391661,5.0,ok,
enclosure_bottom_right_rail,left_original_y_slider_mounting_datum_v1_7,no,,1089.183639,5.0,ok,
enclosure_bottom_right_rail,right_original_y_slider_mounting_datum_v1_7,no,,57.584720,5.0,ok,
enclosure_bottom_right_rail,left_slider_binding_assembly_v1_7,no,,959.391661,5.0,ok,
enclosure_bottom_right_rail,right_slider_binding_assembly_v1_7,no,,95.380082,5.0,ok,
enclosure_bottom_front_left_stub,left_original_y_slider_mounting_datum_v1_7,no,,397.503459,5.0,ok,
enclosure_bottom_front_left_stub,right_original_y_slider_mounting_datum_v1_7,no,,1022.434839,5.0,ok,
enclosure_bottom_front_left_stub,left_slider_binding_assembly_v1_7,no,,420.693202,5.0,ok,
enclosure_bottom_front_left_stub,right_slider_binding_assembly_v1_7,no,,943.036993,5.0,ok,
enclosure_bottom_front_center_stub,left_original_y_slider_mounting_datum_v1_7,no,,596.313047,5.0,ok,
enclosure_bottom_front_center_stub,right_original_y_slider_mounting_datum_v1_7,no,,592.595351,5.0,ok,
enclosure_bottom_front_center_stub,left_slider_binding_assembly_v1_7,no,,523.464440,5.0,ok,
enclosure_bottom_front_center_stub,right_slider_binding_assembly_v1_7,no,,541.853320,5.0,ok,
enclosure_bottom_front_right_stub,left_original_y_slider_mounting_datum_v1_7,no,,1054.769169,5.0,ok,
enclosure_bottom_front_right_stub,right_original_y_slider_mounting_datum_v1_7,no,,397.503459,5.0,ok,
enclosure_bottom_front_right_stub,left_slider_binding_assembly_v1_7,no,,943.036993,5.0,ok,
enclosure_bottom_front_right_stub,right_slider_binding_assembly_v1_7,no,,420.693202,5.0,ok,
enclosure_corner_post_front_left,left_original_y_slider_mounting_datum_v1_7,no,,397.454400,5.0,ok,
enclosure_corner_post_front_left,right_original_y_slider_mounting_datum_v1_7,no,,1126.288151,5.0,ok,
enclosure_corner_post_front_left,left_slider_binding_assembly_v1_7,no,,413.209886,5.0,ok,
enclosure_corner_post_front_left,right_slider_binding_assembly_v1_7,no,,1041.356044,5.0,ok,
enclosure_corner_post_front_right,left_original_y_slider_mounting_datum_v1_7,no,,1159.107415,5.0,ok,
enclosure_corner_post_front_right,right_original_y_slider_mounting_datum_v1_7,no,,400.655713,5.0,ok,
enclosure_corner_post_front_right,left_slider_binding_assembly_v1_7,no,,1041.356044,5.0,ok,
enclosure_corner_post_front_right,right_slider_binding_assembly_v1_7,no,,416.037751,5.0,ok,
enclosure_corner_post_rear_left,left_original_y_slider_mounting_datum_v1_7,no,,377.478476,5.0,ok,
enclosure_corner_post_rear_left,right_original_y_slider_mounting_datum_v1_7,no,,1119.394926,5.0,ok,
enclosure_corner_post_rear_left,left_slider_binding_assembly_v1_7,no,,393.225648,5.0,ok,
enclosure_corner_post_rear_left,right_slider_binding_assembly_v1_7,no,,1033.589091,5.0,ok,
enclosure_corner_post_rear_right,left_original_y_slider_mounting_datum_v1_7,no,,1152.410517,5.0,ok,
enclosure_corner_post_rear_right,right_original_y_slider_mounting_datum_v1_7,no,,380.847739,5.0,ok,
enclosure_corner_post_rear_right,left_slider_binding_assembly_v1_7,no,,1033.589091,5.0,ok,
enclosure_corner_post_rear_right,right_slider_binding_assembly_v1_7,no,,396.196176,5.0,ok,
enclosure_top_rear_crossbeam,left_original_y_slider_mounting_datum_v1_7,no,,488.214133,5.0,ok,
enclosure_top_rear_crossbeam,right_original_y_slider_mounting_datum_v1_7,no,,488.214133,5.0,ok,
enclosure_top_rear_crossbeam,left_slider_binding_assembly_v1_7,no,,429.583636,5.0,ok,
enclosure_top_rear_crossbeam,right_slider_binding_assembly_v1_7,no,,429.583636,5.0,ok,
enclosure_top_left_crossbeam,left_original_y_slider_mounting_datum_v1_7,no,,310.781338,5.0,ok,
enclosure_top_left_crossbeam,right_original_y_slider_mounting_datum_v1_7,no,,1098.699249,5.0,ok,
enclosure_top_left_crossbeam,left_slider_binding_assembly_v1_7,no,,174.435346,5.0,ok,
enclosure_top_left_crossbeam,right_slider_binding_assembly_v1_7,no,,971.652042,5.0,ok,
enclosure_top_right_crossbeam,left_original_y_slider_mounting_datum_v1_7,no,,1132.318436,5.0,ok,
enclosure_top_right_crossbeam,right_original_y_slider_mounting_datum_v1_7,no,,314.865114,5.0,ok,
enclosure_top_right_crossbeam,left_slider_binding_assembly_v1_7,no,,971.652042,5.0,ok,
enclosure_top_right_crossbeam,right_slider_binding_assembly_v1_7,no,,181.032290,5.0,ok,
enclosure_front_upper_left_beam,left_original_y_slider_mounting_datum_v1_7,no,,503.818459,5.0,ok,
enclosure_front_upper_left_beam,right_original_y_slider_mounting_datum_v1_7,no,,972.654636,5.0,ok,
