scenario_id,task_id,tube_id,segment_index,motion_type,axis_mode,segment_distance_mm,delta_z_mm,time_model,segment_time_s,time_category,notes
pick_failure_test,TASK-7B1-014,TUBE-7B1-014,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-014,TUBE-7B1-014,9,xy_move_at_safe_z,xy_axes,355.141,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.215,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-014,TUBE-7B1-014,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-014,TUBE-7B1-014,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-014,TUBE-7B1-014,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-015,TUBE-7B1-015,1,xy_move_at_safe_z,xy_axes,258.118,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.937,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-015,TUBE-7B1-015,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-015,TUBE-7B1-015,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-015,TUBE-7B1-015,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-015,TUBE-7B1-015,5,xy_move_at_safe_z,xy_axes,266.13,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.96,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-015,TUBE-7B1-015,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-015,TUBE-7B1-015,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
pick_failure_test,TASK-7B1-015,TUBE-7B1-015,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-015,TUBE-7B1-015,9,xy_move_at_safe_z,xy_axes,318.002,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.109,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-015,TUBE-7B1-015,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-015,TUBE-7B1-015,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-015,TUBE-7B1-015,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-016,TUBE-7B1-016,1,xy_move_at_safe_z,xy_axes,212.426,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.807,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-016,TUBE-7B1-016,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-016,TUBE-7B1-016,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-016,TUBE-7B1-016,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-016,TUBE-7B1-016,5,xy_move_at_safe_z,xy_axes,222.092,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.835,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-016,TUBE-7B1-016,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-016,TUBE-7B1-016,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
pick_failure_test,TASK-7B1-016,TUBE-7B1-016,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-016,TUBE-7B1-016,9,xy_move_at_safe_z,xy_axes,447.353,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.478,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-016,TUBE-7B1-016,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-016,TUBE-7B1-016,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-016,TUBE-7B1-016,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-017,TUBE-7B1-017,1,xy_move_at_safe_z,xy_axes,190.394,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.744,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-017,TUBE-7B1-017,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-017,TUBE-7B1-017,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-017,TUBE-7B1-017,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-017,TUBE-7B1-017,5,xy_move_at_safe_z,xy_axes,201.122,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.775,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-017,TUBE-7B1-017,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-017,TUBE-7B1-017,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
pick_failure_test,TASK-7B1-017,TUBE-7B1-017,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-017,TUBE-7B1-017,9,xy_move_at_safe_z,xy_axes,255.196,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.929,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-017,TUBE-7B1-017,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-017,TUBE-7B1-017,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-017,TUBE-7B1-017,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-018,TUBE-7B1-018,1,xy_move_at_safe_z,xy_axes,169.189,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.683,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-018,TUBE-7B1-018,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-018,TUBE-7B1-018,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-018,TUBE-7B1-018,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-018,TUBE-7B1-018,5,xy_move_at_safe_z,xy_axes,181.177,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.718,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-018,TUBE-7B1-018,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-018,TUBE-7B1-018,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
pick_failure_test,TASK-7B1-018,TUBE-7B1-018,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-018,TUBE-7B1-018,9,xy_move_at_safe_z,xy_axes,380.132,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.286,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-018,TUBE-7B1-018,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-018,TUBE-7B1-018,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-018,TUBE-7B1-018,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-019,TUBE-7B1-019,1,xy_move_at_safe_z,xy_axes,180.278,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.715,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-019,TUBE-7B1-019,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-019,TUBE-7B1-019,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-019,TUBE-7B1-019,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-019,TUBE-7B1-019,5,xy_move_at_safe_z,xy_axes,199.249,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.769,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-019,TUBE-7B1-019,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-019,TUBE-7B1-019,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
pick_failure_test,TASK-7B1-019,TUBE-7B1-019,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-019,TUBE-7B1-019,9,xy_move_at_safe_z,xy_axes,338.378,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.167,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-019,TUBE-7B1-019,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-019,TUBE-7B1-019,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-019,TUBE-7B1-019,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-020,TUBE-7B1-020,1,xy_move_at_safe_z,xy_axes,173.566,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.696,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-020,TUBE-7B1-020,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-020,TUBE-7B1-020,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-020,TUBE-7B1-020,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-020,TUBE-7B1-020,5,xy_move_at_safe_z,xy_axes,193.197,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.752,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-020,TUBE-7B1-020,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-020,TUBE-7B1-020,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
pick_failure_test,TASK-7B1-020,TUBE-7B1-020,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-020,TUBE-7B1-020,9,xy_move_at_safe_z,xy_axes,470.106,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.543,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-020,TUBE-7B1-020,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-020,TUBE-7B1-020,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-020,TUBE-7B1-020,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-021,TUBE-7B1-021,1,xy_move_at_safe_z,xy_axes,170.294,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.687,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-021,TUBE-7B1-021,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-021,TUBE-7B1-021,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-021,TUBE-7B1-021,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-021,TUBE-7B1-021,5,xy_move_at_safe_z,xy_axes,190.263,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.744,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-021,TUBE-7B1-021,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-021,TUBE-7B1-021,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
pick_failure_test,TASK-7B1-021,TUBE-7B1-021,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-021,TUBE-7B1-021,9,xy_move_at_safe_z,xy_axes,280.179,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.001,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-021,TUBE-7B1-021,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-021,TUBE-7B1-021,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-021,TUBE-7B1-021,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-022,TUBE-7B1-022,1,xy_move_at_safe_z,xy_axes,174.642,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.699,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-022,TUBE-7B1-022,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-022,TUBE-7B1-022,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-022,TUBE-7B1-022,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-022,TUBE-7B1-022,5,xy_move_at_safe_z,xy_axes,194.165,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.755,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-022,TUBE-7B1-022,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-022,TUBE-7B1-022,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
pick_failure_test,TASK-7B1-022,TUBE-7B1-022,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-022,TUBE-7B1-022,9,xy_move_at_safe_z,xy_axes,405.123,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.357,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-022,TUBE-7B1-022,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-022,TUBE-7B1-022,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-022,TUBE-7B1-022,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-023,TUBE-7B1-023,1,xy_move_at_safe_z,xy_axes,182.003,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.72,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-023,TUBE-7B1-023,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-023,TUBE-7B1-023,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-023,TUBE-7B1-023,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-023,TUBE-7B1-023,5,xy_move_at_safe_z,xy_axes,200.811,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.774,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-023,TUBE-7B1-023,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-023,TUBE-7B1-023,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
pick_failure_test,TASK-7B1-023,TUBE-7B1-023,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-023,TUBE-7B1-023,9,xy_move_at_safe_z,xy_axes,359.34,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.227,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-023,TUBE-7B1-023,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-023,TUBE-7B1-023,11,gripper_action,gripper,0.0,0.0,grip_open_time_s,0.5,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-023,TUBE-7B1-023,12,z_lift,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-024,TUBE-7B1-024,1,xy_move_at_safe_z,xy_axes,145.344,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.615,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-024,TUBE-7B1-024,2,z_descend,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-024,TUBE-7B1-024,3,gripper_action,gripper,0.0,0.0,grip_close_time_s,0.6,gripper_action,Concept-level timing assumption.
pick_failure_test,TASK-7B1-024,TUBE-7B1-024,4,z_lift,z_axis,45.0,45.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.525,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-024,TUBE-7B1-024,5,xy_move_at_safe_z,xy_axes,165.303,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,0.672,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-024,TUBE-7B1-024,6,z_descend,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-024,TUBE-7B1-024,7,scan_wait,dwell,0.0,0.0,scan_wait_time_s,1.0,scan_wait,Concept-level timing assumption.
pick_failure_test,TASK-7B1-024,TUBE-7B1-024,8,z_lift,z_axis,35.0,35.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.442,z_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-024,TUBE-7B1-024,9,xy_move_at_safe_z,xy_axes,493.077,0.0,distance / xy_nominal_speed_mm_s + xy_accel_allowance_s,1.609,xy_motion,Concept-level timing assumption.
pick_failure_test,TASK-7B1-024,TUBE-7B1-024,10,z_descend,z_axis,55.0,55.0,abs(delta_z) / z_nominal_speed_mm_s + z_accel_allowance_s,0.608,z_motion,Concept-level timing assumption.
