scenario_id,task_id,tube_id,time_s,vx_mm_s,vy_mm_s,vz_mm_s,speed_xy_mm_s,motion_type,notes
baseline,TASK-7B1-001,TUBE-7B1-001,3.23,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.25,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.27,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.29,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.31,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.33,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.35,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.37,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.39,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.41,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.43,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.45,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.47,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.49,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.51,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.53,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.55,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.57,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.59,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.61,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.63,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.65,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.67,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.69,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.71,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.73,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.75,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.765,223.256,176.744,0.0,284.748,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.765,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.785,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.805,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.825,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.845,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.865,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.885,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.905,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.925,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.945,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.965,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,3.985,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.005,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.025,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.045,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.065,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.085,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.105,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.125,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.145,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.165,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.185,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.205,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.207,0.0,0.0,-79.186,0.0,z_descend,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.207,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.227,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.247,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.267,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.287,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.307,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.327,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.347,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.367,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.387,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.407,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.427,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.447,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.467,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.487,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.507,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.527,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.547,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.567,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.587,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.607,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.627,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.647,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.667,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.687,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.707,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.727,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.747,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.767,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.787,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.807,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.827,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.847,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.867,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.887,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.907,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.927,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.947,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.967,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,4.987,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.007,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.027,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.047,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.067,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.087,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.107,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.127,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.147,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.167,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.187,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.207,0.0,0.0,0.0,0.0,scan_wait,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.207,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.227,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.247,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.267,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.287,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.307,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.327,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.347,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.367,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.387,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.407,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.427,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.447,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.467,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.487,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.507,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.527,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.547,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.567,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.587,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.607,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.627,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.647,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.649,0.0,0.0,79.186,0.0,z_lift,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.649,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.669,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.689,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.709,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.729,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.749,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.769,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.789,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.809,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.829,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.849,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.869,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.889,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.909,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.929,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.949,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.969,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,5.989,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,6.009,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
baseline,TASK-7B1-001,TUBE-7B1-001,6.029,189.873,-200.422,0.0,276.081,xy_move_at_safe_z,Velocity from linear interpolation over Stage 7B-4 segment_time_s.
